,Date,year,month,day_of_month,output/day,target,target1,target2
912,2014-04-25,2014,4,25,13.0,22.0,21.0,545.0
913,2014-04-26,2014,4,26,22.0,15.0,10.0,540.0
914,2014-04-27,2014,4,27,15.0,15.0,5.0,530.0
915,2014-04-28,2014,4,28,15.0,9.0,6.0,527.0
916,2014-04-29,2014,4,29,9.0,6.0,14.0,535.0
917,2014-04-30,2014,4,30,6.0,27.0,22.0,530.0
918,2014-05-01,2014,5,1,27.0,18.0,17.0,529.0
919,2014-05-02,2014,5,2,18.0,7.0,21.0,543.0
920,2014-05-03,2014,5,3,7.0,20.0,28.0,551.0
921,2014-05-04,2014,5,4,20.0,21.0,17.0,547.0
922,2014-05-05,2014,5,5,21.0,23.0,12.0,536.0
923,2014-05-06,2014,5,6,23.0,14.0,25.0,547.0
924,2014-05-07,2014,5,7,14.0,16.0,31.0,562.0
925,2014-05-08,2014,5,8,16.0,6.0,21.0,577.0
926,2014-05-09,2014,5,9,6.0,18.0,27.0,586.0
927,2014-05-10,2014,5,10,18.0,8.0,14.0,592.0
928,2014-05-11,2014,5,11,8.0,8.0,12.0,596.0
929,2014-05-12,2014,5,12,8.0,17.0,32.0,611.0
930,2014-05-13,2014,5,13,17.0,23.0,24.0,612.0
931,2014-05-14,2014,5,14,23.0,23.0,27.0,616.0
932,2014-05-15,2014,5,15,23.0,27.0,21.0,610.0
933,2014-05-16,2014,5,16,27.0,31.0,20.0,599.0
934,2014-05-17,2014,5,17,31.0,28.0,10.0,581.0
935,2014-05-18,2014,5,18,28.0,20.0,16.0,577.0
936,2014-05-19,2014,5,19,20.0,20.0,16.0,573.0
937,2014-05-20,2014,5,20,20.0,20.0,14.0,567.0
938,2014-05-21,2014,5,21,20.0,20.0,14.0,561.0
939,2014-05-22,2014,5,22,20.0,21.0,19.0,559.0
940,2014-05-23,2014,5,23,21.0,22.0,27.0,564.0
941,2014-05-24,2014,5,24,22.0,21.0,28.0,571.0
942,2014-05-25,2014,5,25,21.0,21.0,27.0,577.0
943,2014-05-26,2014,5,26,21.0,10.0,18.0,585.0
944,2014-05-27,2014,5,27,10.0,5.0,23.0,603.0
945,2014-05-28,2014,5,28,5.0,6.0,12.0,609.0
946,2014-05-29,2014,5,29,6.0,14.0,15.0,610.0
947,2014-05-30,2014,5,30,14.0,22.0,23.0,611.0
948,2014-05-31,2014,5,31,22.0,17.0,26.0,620.0
949,2014-06-01,2014,6,1,17.0,21.0,28.0,627.0
950,2014-06-02,2014,6,2,21.0,28.0,26.0,625.0
951,2014-06-03,2014,6,3,28.0,17.0,31.0,639.0
952,2014-06-04,2014,6,4,17.0,12.0,15.0,642.0
953,2014-06-05,2014,6,5,12.0,25.0,11.0,628.0
954,2014-06-06,2014,6,6,25.0,31.0,10.0,607.0
955,2014-06-07,2014,6,7,31.0,21.0,17.0,603.0
956,2014-06-08,2014,6,8,21.0,27.0,5.0,581.0
957,2014-06-09,2014,6,9,27.0,14.0,2.0,569.0
958,2014-06-10,2014,6,10,14.0,12.0,8.0,565.0
959,2014-06-11,2014,6,11,12.0,32.0,5.0,538.0
960,2014-06-12,2014,6,12,32.0,24.0,4.0,518.0
961,2014-06-13,2014,6,13,24.0,27.0,13.0,504.0
962,2014-06-14,2014,6,14,27.0,21.0,24.0,507.0
963,2014-06-15,2014,6,15,21.0,20.0,14.0,501.0
964,2014-06-16,2014,6,16,20.0,10.0,29.0,520.0
965,2014-06-17,2014,6,17,10.0,16.0,25.0,529.0
966,2014-06-18,2014,6,18,16.0,16.0,28.0,541.0
967,2014-06-19,2014,6,19,16.0,14.0,14.0,541.0
968,2014-06-20,2014,6,20,14.0,14.0,8.0,535.0
969,2014-06-21,2014,6,21,14.0,19.0,12.0,528.0
970,2014-06-22,2014,6,22,19.0,27.0,27.0,528.0
971,2014-06-23,2014,6,23,27.0,28.0,28.0,528.0
972,2014-06-24,2014,6,24,28.0,27.0,22.0,523.0
973,2014-06-25,2014,6,25,27.0,18.0,11.0,516.0
974,2014-06-26,2014,6,26,18.0,23.0,16.0,509.0
975,2014-06-27,2014,6,27,23.0,12.0,16.0,513.0
976,2014-06-28,2014,6,28,12.0,15.0,7.0,505.0
977,2014-06-29,2014,6,29,15.0,23.0,22.0,504.0
978,2014-06-30,2014,6,30,23.0,26.0,22.0,500.0
979,2014-07-01,2014,7,1,26.0,28.0,26.0,498.0
980,2014-07-02,2014,7,2,28.0,26.0,19.0,491.0
981,2014-07-03,2014,7,3,26.0,31.0,22.0,482.0
982,2014-07-04,2014,7,4,31.0,15.0,15.0,482.0
983,2014-07-05,2014,7,5,15.0,11.0,20.0,491.0
984,2014-07-06,2014,7,6,11.0,10.0,24.0,505.0
985,2014-07-07,2014,7,7,10.0,17.0,6.0,494.0
986,2014-07-08,2014,7,8,17.0,5.0,16.0,505.0
987,2014-07-09,2014,7,9,5.0,2.0,7.0,510.0
988,2014-07-10,2014,7,10,2.0,8.0,17.0,519.0
989,2014-07-11,2014,7,11,8.0,5.0,12.0,526.0
990,2014-07-12,2014,7,12,5.0,4.0,22.0,544.0
991,2014-07-13,2014,7,13,4.0,13.0,22.0,553.0
992,2014-07-14,2014,7,14,13.0,24.0,20.0,549.0
993,2014-07-15,2014,7,15,24.0,14.0,10.0,545.0
994,2014-07-16,2014,7,16,14.0,29.0,18.0,534.0
995,2014-07-17,2014,7,17,29.0,25.0,21.0,530.0
996,2014-07-18,2014,7,18,25.0,28.0,8.0,510.0
997,2014-07-19,2014,7,19,28.0,14.0,11.0,507.0
998,2014-07-20,2014,7,20,14.0,8.0,22.0,521.0
999,2014-07-21,2014,7,21,8.0,12.0,13.0,522.0
1000,2014-07-22,2014,7,22,12.0,27.0,12.0,507.0
1001,2014-07-23,2014,7,23,27.0,28.0,11.0,490.0
1002,2014-07-24,2014,7,24,28.0,22.0,22.0,490.0
1003,2014-07-25,2014,7,25,22.0,11.0,14.0,493.0
1004,2014-07-26,2014,7,26,11.0,16.0,6.0,483.0
1005,2014-07-27,2014,7,27,16.0,16.0,2.0,469.0
1006,2014-07-28,2014,7,28,16.0,7.0,18.0,480.0
1007,2014-07-29,2014,7,29,7.0,22.0,8.0,466.0
1008,2014-07-30,2014,7,30,22.0,22.0,14.0,458.0
1009,2014-07-31,2014,7,31,22.0,26.0,7.0,439.0
1010,2014-08-01,2014,8,1,26.0,19.0,14.0,434.0
1011,2014-08-02,2014,8,2,19.0,22.0,15.0,427.0
1012,2014-08-03,2014,8,3,22.0,15.0,16.0,428.0
1013,2014-08-04,2014,8,4,15.0,20.0,22.0,430.0
1014,2014-08-05,2014,8,5,20.0,24.0,10.0,416.0
1015,2014-08-06,2014,8,6,24.0,6.0,13.0,423.0
1016,2014-08-07,2014,8,7,6.0,16.0,4.0,411.0
1017,2014-08-08,2014,8,8,16.0,7.0,16.0,420.0
1018,2014-08-09,2014,8,9,7.0,17.0,21.0,424.0
1019,2014-08-10,2014,8,10,17.0,12.0,14.0,426.0
1020,2014-08-11,2014,8,11,12.0,22.0,13.0,417.0
1021,2014-08-12,2014,8,12,22.0,22.0,15.0,410.0
1022,2014-08-13,2014,8,13,22.0,20.0,18.0,408.0
1023,2014-08-14,2014,8,14,20.0,10.0,17.0,415.0
1024,2014-08-15,2014,8,15,10.0,18.0,13.0,410.0
1025,2014-08-16,2014,8,16,18.0,21.0,12.0,401.0
1026,2014-08-17,2014,8,17,21.0,8.0,17.0,410.0
1027,2014-08-18,2014,8,18,8.0,11.0,17.0,416.0
1028,2014-08-19,2014,8,19,11.0,22.0,13.0,407.0
1029,2014-08-20,2014,8,20,22.0,13.0,13.0,407.0
1030,2014-08-21,2014,8,21,13.0,12.0,11.0,406.0
1031,2014-08-22,2014,8,22,12.0,11.0,13.0,408.0
1032,2014-08-23,2014,8,23,11.0,22.0,10.0,396.0
1033,2014-08-24,2014,8,24,22.0,14.0,10.0,392.0
1034,2014-08-25,2014,8,25,14.0,6.0,7.0,393.0
1035,2014-08-26,2014,8,26,6.0,2.0,14.0,405.0
1036,2014-08-27,2014,8,27,2.0,18.0,4.0,391.0
1037,2014-08-28,2014,8,28,18.0,8.0,15.0,398.0
1038,2014-08-29,2014,8,29,8.0,14.0,13.0,397.0
1039,2014-08-30,2014,8,30,14.0,7.0,4.0,394.0
1040,2014-08-31,2014,8,31,7.0,14.0,11.0,391.0
1041,2014-09-01,2014,9,1,14.0,15.0,11.0,387.0
1042,2014-09-02,2014,9,2,15.0,16.0,4.0,375.0
1043,2014-09-03,2014,9,3,16.0,22.0,11.0,364.0
1044,2014-09-04,2014,9,4,22.0,10.0,7.0,361.0
1045,2014-09-05,2014,9,5,10.0,13.0,3.0,351.0
1046,2014-09-06,2014,9,6,13.0,4.0,4.0,351.0
1047,2014-09-07,2014,9,7,4.0,16.0,8.0,343.0
1048,2014-09-08,2014,9,8,16.0,21.0,5.0,327.0
1049,2014-09-09,2014,9,9,21.0,14.0,11.0,324.0
1050,2014-09-10,2014,9,10,14.0,13.0,8.0,319.0
1051,2014-09-11,2014,9,11,13.0,15.0,5.0,309.0
1052,2014-09-12,2014,9,12,15.0,18.0,8.0,299.0
1053,2014-09-13,2014,9,13,18.0,17.0,4.0,286.0
1054,2014-09-14,2014,9,14,17.0,13.0,4.0,277.0
1055,2014-09-15,2014,9,15,13.0,12.0,7.0,272.0
1056,2014-09-16,2014,9,16,12.0,17.0,7.0,262.0
1057,2014-09-17,2014,9,17,17.0,17.0,8.0,253.0
1058,2014-09-18,2014,9,18,17.0,13.0,11.0,251.0
1059,2014-09-19,2014,9,19,13.0,13.0,5.0,243.0
1060,2014-09-20,2014,9,20,13.0,11.0,10.0,242.0
1061,2014-09-21,2014,9,21,11.0,13.0,2.0,231.0
1062,2014-09-22,2014,9,22,13.0,10.0,3.0,224.0
1063,2014-09-23,2014,9,23,10.0,10.0,5.0,219.0
1064,2014-09-24,2014,9,24,10.0,7.0,2.0,214.0
1065,2014-09-25,2014,9,25,7.0,14.0,6.0,206.0
1066,2014-09-26,2014,9,26,14.0,4.0,4.0,206.0
1067,2014-09-27,2014,9,27,4.0,15.0,8.0,199.0
1068,2014-09-28,2014,9,28,15.0,13.0,8.0,194.0
1069,2014-09-29,2014,9,29,13.0,4.0,1.0,191.0
1070,2014-09-30,2014,9,30,4.0,11.0,5.0,185.0
1071,2014-10-01,2014,10,1,11.0,11.0,9.0,183.0
1072,2014-10-02,2014,10,2,11.0,4.0,7.0,186.0
1073,2014-10-03,2014,10,3,4.0,11.0,5.0,180.0
1074,2014-10-04,2014,10,4,11.0,7.0,3.0,176.0
1075,2014-10-05,2014,10,5,7.0,3.0,3.0,176.0
1076,2014-10-06,2014,10,6,3.0,4.0,3.0,175.0
1077,2014-10-07,2014,10,7,4.0,8.0,2.0,169.0
1078,2014-10-08,2014,10,8,8.0,5.0,4.0,168.0
1079,2014-10-09,2014,10,9,5.0,11.0,6.0,163.0
1080,2014-10-10,2014,10,10,11.0,8.0,4.0,159.0
1081,2014-10-11,2014,10,11,8.0,5.0,5.0,159.0
1082,2014-10-12,2014,10,12,5.0,8.0,7.0,158.0
1083,2014-10-13,2014,10,13,8.0,4.0,4.0,158.0
1084,2014-10-14,2014,10,14,4.0,4.0,5.0,159.0
1085,2014-10-15,2014,10,15,4.0,7.0,1.0,153.0
1086,2014-10-16,2014,10,16,7.0,7.0,2.0,148.0
1087,2014-10-17,2014,10,17,7.0,8.0,1.0,141.0
1088,2014-10-18,2014,10,18,8.0,11.0,3.0,133.0
1089,2014-10-19,2014,10,19,11.0,5.0,2.0,130.0
1090,2014-10-20,2014,10,20,5.0,10.0,0.0,120.0
1091,2014-10-21,2014,10,21,10.0,2.0,5.0,123.0
1092,2014-10-22,2014,10,22,2.0,3.0,5.0,125.0
1093,2014-10-23,2014,10,23,3.0,5.0,5.0,125.0
1094,2014-10-24,2014,10,24,5.0,2.0,3.0,126.0
1095,2014-10-25,2014,10,25,2.0,6.0,4.0,124.0
1096,2014-10-26,2014,10,26,6.0,4.0,3.0,123.0
1097,2014-10-27,2014,10,27,4.0,8.0,1.0,116.0
1098,2014-10-28,2014,10,28,8.0,8.0,2.0,110.0
1099,2014-10-29,2014,10,29,8.0,1.0,2.0,111.0
1100,2014-10-30,2014,10,30,1.0,5.0,4.0,110.0
1101,2014-10-31,2014,10,31,5.0,9.0,0.0,101.0
1102,2014-11-01,2014,11,1,9.0,7.0,0.0,94.0
1103,2014-11-02,2014,11,2,7.0,5.0,1.0,90.0
1104,2014-11-03,2014,11,3,5.0,3.0,0.0,87.0
1105,2014-11-04,2014,11,4,3.0,3.0,1.0,85.0
1106,2014-11-05,2014,11,5,3.0,3.0,1.0,83.0
1107,2014-11-06,2014,11,6,3.0,2.0,4.0,85.0
1108,2014-11-07,2014,11,7,2.0,4.0,1.0,82.0
1109,2014-11-08,2014,11,8,4.0,6.0,1.0,77.0
1110,2014-11-09,2014,11,9,6.0,4.0,3.0,76.0
1111,2014-11-10,2014,11,10,4.0,5.0,5.0,76.0
1112,2014-11-11,2014,11,11,5.0,7.0,1.0,70.0
1113,2014-11-12,2014,11,12,7.0,4.0,0.0,66.0
1114,2014-11-13,2014,11,13,4.0,5.0,2.0,63.0
1115,2014-11-14,2014,11,14,5.0,1.0,4.0,66.0
1116,2014-11-15,2014,11,15,1.0,2.0,2.0,66.0
1117,2014-11-16,2014,11,16,2.0,1.0,1.0,66.0
1118,2014-11-17,2014,11,17,1.0,3.0,1.0,64.0
1119,2014-11-18,2014,11,18,3.0,2.0,0.0,62.0
1120,2014-11-19,2014,11,19,2.0,0.0,0.0,62.0
1121,2014-11-20,2014,11,20,0.0,5.0,3.0,60.0
1122,2014-11-21,2014,11,21,5.0,5.0,1.0,56.0
1123,2014-11-22,2014,11,22,5.0,5.0,0.0,51.0
1124,2014-11-23,2014,11,23,5.0,3.0,1.0,49.0
1125,2014-11-24,2014,11,24,3.0,4.0,1.0,46.0
1126,2014-11-25,2014,11,25,4.0,3.0,1.0,44.0
1127,2014-11-26,2014,11,26,3.0,1.0,3.0,46.0
1128,2014-11-27,2014,11,27,1.0,2.0,0.0,44.0
1129,2014-11-28,2014,11,28,2.0,2.0,0.0,42.0
1130,2014-11-29,2014,11,29,2.0,4.0,2.0,40.0
1131,2014-11-30,2014,11,30,4.0,0.0,2.0,42.0
1132,2014-12-01,2014,12,1,0.0,0.0,3.0,45.0
1133,2014-12-02,2014,12,2,0.0,1.0,3.0,47.0
1134,2014-12-03,2014,12,3,1.0,0.0,6.0,53.0
1135,2014-12-04,2014,12,4,0.0,1.0,5.0,57.0
1136,2014-12-05,2014,12,5,1.0,1.0,0.0,56.0
1137,2014-12-06,2014,12,6,1.0,4.0,3.0,55.0
1138,2014-12-07,2014,12,7,4.0,1.0,2.0,56.0
1139,2014-12-08,2014,12,8,1.0,1.0,3.0,58.0
1140,2014-12-09,2014,12,9,1.0,3.0,0.0,55.0
1141,2014-12-10,2014,12,10,3.0,5.0,1.0,51.0
1142,2014-12-11,2014,12,11,5.0,1.0,1.0,51.0
1143,2014-12-12,2014,12,12,1.0,0.0,3.0,54.0
1144,2014-12-13,2014,12,13,0.0,2.0,0.0,52.0
1145,2014-12-14,2014,12,14,2.0,4.0,1.0,49.0
1146,2014-12-15,2014,12,15,4.0,2.0,3.0,50.0
1147,2014-12-16,2014,12,16,2.0,1.0,1.0,50.0
1148,2014-12-17,2014,12,17,1.0,1.0,5.0,54.0
1149,2014-12-18,2014,12,18,1.0,0.0,5.0,59.0
1150,2014-12-19,2014,12,19,0.0,0.0,2.0,61.0
1151,2014-12-20,2014,12,20,0.0,3.0,1.0,59.0
1152,2014-12-21,2014,12,21,3.0,1.0,2.0,60.0
1153,2014-12-22,2014,12,22,1.0,0.0,3.0,63.0
1154,2014-12-23,2014,12,23,0.0,1.0,1.0,63.0
1155,2014-12-24,2014,12,24,1.0,1.0,2.0,64.0
1156,2014-12-25,2014,12,25,1.0,1.0,4.0,67.0
1157,2014-12-26,2014,12,26,1.0,3.0,2.0,66.0
1158,2014-12-27,2014,12,27,3.0,0.0,1.0,67.0
1159,2014-12-28,2014,12,28,0.0,0.0,5.0,72.0
1160,2014-12-29,2014,12,29,0.0,2.0,1.0,71.0
1161,2014-12-30,2014,12,30,2.0,2.0,3.0,72.0
1162,2014-12-31,2014,12,31,2.0,3.0,3.0,72.0
1163,2015-01-01,2015,1,1,3.0,3.0,4.0,73.0
1164,2015-01-02,2015,1,2,3.0,6.0,2.0,69.0
1165,2015-01-03,2015,1,3,6.0,5.0,3.0,67.0
1166,2015-01-04,2015,1,4,5.0,0.0,5.0,72.0
1167,2015-01-05,2015,1,5,0.0,3.0,7.0,76.0
1168,2015-01-06,2015,1,6,3.0,2.0,4.0,78.0
1169,2015-01-07,2015,1,7,2.0,3.0,9.0,84.0
1170,2015-01-08,2015,1,8,3.0,0.0,4.0,88.0
1171,2015-01-09,2015,1,9,0.0,1.0,5.0,92.0
1172,2015-01-10,2015,1,10,1.0,1.0,2.0,93.0
1173,2015-01-11,2015,1,11,1.0,3.0,1.0,91.0
1174,2015-01-12,2015,1,12,3.0,0.0,3.0,94.0
1175,2015-01-13,2015,1,13,0.0,1.0,8.0,101.0
1176,2015-01-14,2015,1,14,1.0,3.0,9.0,107.0
1177,2015-01-15,2015,1,15,3.0,1.0,4.0,110.0
1178,2015-01-16,2015,1,16,1.0,5.0,10.0,115.0
1179,2015-01-17,2015,1,17,5.0,5.0,6.0,116.0
1180,2015-01-18,2015,1,18,5.0,2.0,6.0,120.0
1181,2015-01-19,2015,1,19,2.0,1.0,7.0,126.0
1182,2015-01-20,2015,1,20,1.0,2.0,4.0,128.0
1183,2015-01-21,2015,1,21,2.0,3.0,1.0,126.0
1184,2015-01-22,2015,1,22,3.0,1.0,5.0,130.0
1185,2015-01-23,2015,1,23,1.0,2.0,8.0,136.0
1186,2015-01-24,2015,1,24,2.0,4.0,7.0,139.0
1187,2015-01-25,2015,1,25,4.0,2.0,6.0,143.0
1188,2015-01-26,2015,1,26,2.0,1.0,3.0,145.0
1189,2015-01-27,2015,1,27,1.0,5.0,4.0,144.0
1190,2015-01-28,2015,1,28,5.0,1.0,12.0,155.0
1191,2015-01-29,2015,1,29,1.0,3.0,11.0,163.0
1192,2015-01-30,2015,1,30,3.0,3.0,9.0,169.0
1193,2015-01-31,2015,1,31,3.0,4.0,7.0,172.0
1194,2015-02-01,2015,2,1,4.0,2.0,4.0,174.0
1195,2015-02-02,2015,2,2,2.0,3.0,7.0,178.0
1196,2015-02-03,2015,2,3,3.0,5.0,11.0,184.0
1197,2015-02-04,2015,2,4,5.0,7.0,6.0,183.0
1198,2015-02-05,2015,2,5,7.0,4.0,13.0,192.0
1199,2015-02-06,2015,2,6,4.0,9.0,15.0,198.0
1200,2015-02-07,2015,2,7,9.0,4.0,8.0,202.0
1201,2015-02-08,2015,2,8,4.0,5.0,15.0,212.0
1202,2015-02-09,2015,2,9,5.0,2.0,17.0,227.0
1203,2015-02-10,2015,2,10,2.0,1.0,16.0,242.0
1204,2015-02-11,2015,2,11,1.0,3.0,16.0,255.0
1205,2015-02-12,2015,2,12,3.0,8.0,6.0,253.0
1206,2015-02-13,2015,2,13,8.0,9.0,3.0,247.0
1207,2015-02-14,2015,2,14,9.0,4.0,14.0,257.0
1208,2015-02-15,2015,2,15,4.0,10.0,16.0,263.0
1209,2015-02-16,2015,2,16,10.0,6.0,8.0,265.0
1210,2015-02-17,2015,2,17,6.0,6.0,3.0,262.0
1211,2015-02-18,2015,2,18,6.0,7.0,3.0,258.0
1212,2015-02-19,2015,2,19,7.0,4.0,9.0,263.0
1213,2015-02-20,2015,2,20,4.0,1.0,14.0,276.0
1214,2015-02-21,2015,2,21,1.0,5.0,14.0,285.0
1215,2015-02-22,2015,2,22,5.0,8.0,9.0,286.0
1216,2015-02-23,2015,2,23,8.0,7.0,2.0,281.0
1217,2015-02-24,2015,2,24,7.0,6.0,5.0,280.0
1218,2015-02-25,2015,2,25,6.0,3.0,17.0,294.0
1219,2015-02-26,2015,2,26,3.0,4.0,3.0,293.0
1220,2015-02-27,2015,2,27,4.0,12.0,2.0,283.0
1221,2015-02-28,2015,2,28,12.0,11.0,17.0,289.0
1222,2015-03-01,2015,3,1,11.0,9.0,16.0,296.0
1223,2015-03-02,2015,3,2,9.0,7.0,15.0,304.0
1224,2015-03-03,2015,3,3,7.0,4.0,14.0,314.0
1225,2015-03-04,2015,3,4,4.0,7.0,1.0,308.0
1226,2015-03-05,2015,3,5,7.0,11.0,16.0,313.0
1227,2015-03-06,2015,3,6,11.0,6.0,20.0,327.0
1228,2015-03-07,2015,3,7,6.0,13.0,8.0,322.0
1229,2015-03-08,2015,3,8,13.0,15.0,20.0,327.0
1230,2015-03-09,2015,3,9,15.0,8.0,17.0,336.0
1231,2015-03-10,2015,3,10,8.0,15.0,22.0,343.0
1232,2015-03-11,2015,3,11,15.0,17.0,21.0,347.0
1233,2015-03-12,2015,3,12,17.0,16.0,10.0,341.0
1234,2015-03-13,2015,3,13,16.0,16.0,24.0,349.0
1235,2015-03-14,2015,3,14,16.0,6.0,20.0,363.0
1236,2015-03-15,2015,3,15,6.0,3.0,25.0,385.0
1237,2015-03-16,2015,3,16,3.0,14.0,23.0,394.0
1238,2015-03-17,2015,3,17,14.0,16.0,16.0,394.0
1239,2015-03-18,2015,3,18,16.0,8.0,19.0,405.0
1240,2015-03-19,2015,3,19,8.0,3.0,26.0,428.0
1241,2015-03-20,2015,3,20,3.0,3.0,25.0,450.0
1242,2015-03-21,2015,3,21,3.0,9.0,26.0,467.0
1243,2015-03-22,2015,3,22,9.0,14.0,27.0,480.0
1244,2015-03-23,2015,3,23,14.0,14.0,23.0,489.0
1245,2015-03-24,2015,3,24,14.0,9.0,25.0,505.0
1246,2015-03-25,2015,3,25,9.0,2.0,18.0,521.0
1247,2015-03-26,2015,3,26,2.0,5.0,14.0,530.0
1248,2015-03-27,2015,3,27,5.0,17.0,9.0,522.0
1249,2015-03-28,2015,3,28,17.0,3.0,17.0,536.0
1250,2015-03-29,2015,3,29,3.0,2.0,27.0,561.0
1251,2015-03-30,2015,3,30,2.0,17.0,12.0,556.0
1252,2015-03-31,2015,3,31,17.0,16.0,22.0,562.0
1253,2015-04-01,2015,4,1,16.0,15.0,24.0,571.0
1254,2015-04-02,2015,4,2,15.0,14.0,14.0,571.0
1255,2015-04-03,2015,4,3,14.0,1.0,7.0,577.0
1256,2015-04-04,2015,4,4,1.0,16.0,19.0,580.0
1257,2015-04-05,2015,4,5,16.0,20.0,25.0,585.0
1258,2015-04-06,2015,4,6,20.0,8.0,23.0,600.0
1259,2015-04-07,2015,4,7,8.0,20.0,19.0,599.0
1260,2015-04-08,2015,4,8,20.0,17.0,19.0,601.0
1261,2015-04-09,2015,4,9,17.0,22.0,16.0,595.0
1262,2015-04-10,2015,4,10,22.0,21.0,26.0,600.0
1263,2015-04-11,2015,4,11,21.0,10.0,23.0,613.0
1264,2015-04-12,2015,4,12,10.0,24.0,26.0,615.0
1265,2015-04-13,2015,4,13,24.0,20.0,29.0,624.0
1266,2015-04-14,2015,4,14,20.0,25.0,12.0,611.0
1267,2015-04-15,2015,4,15,25.0,23.0,31.0,619.0
1268,2015-04-16,2015,4,16,23.0,16.0,10.0,613.0
1269,2015-04-17,2015,4,17,16.0,19.0,23.0,617.0
1270,2015-04-18,2015,4,18,19.0,26.0,10.0,601.0
1271,2015-04-19,2015,4,19,26.0,25.0,17.0,593.0
1272,2015-04-20,2015,4,20,25.0,26.0,27.0,594.0
1273,2015-04-21,2015,4,21,26.0,27.0,27.0,594.0
1274,2015-04-22,2015,4,22,27.0,23.0,24.0,595.0
1275,2015-04-23,2015,4,23,23.0,25.0,14.0,584.0
1276,2015-04-24,2015,4,24,25.0,18.0,28.0,594.0
1277,2015-04-25,2015,4,25,18.0,14.0,24.0,604.0
1278,2015-04-26,2015,4,26,14.0,9.0,31.0,626.0
1279,2015-04-27,2015,4,27,9.0,17.0,24.0,633.0
1280,2015-04-28,2015,4,28,17.0,27.0,16.0,622.0
1281,2015-04-29,2015,4,29,27.0,12.0,11.0,621.0
1282,2015-04-30,2015,4,30,12.0,22.0,15.0,614.0
1283,2015-05-01,2015,5,1,22.0,24.0,6.0,596.0
1284,2015-05-02,2015,5,2,24.0,14.0,22.0,604.0
1285,2015-05-03,2015,5,3,14.0,7.0,7.0,604.0
1286,2015-05-04,2015,5,4,7.0,19.0,17.0,602.0
1287,2015-05-05,2015,5,5,19.0,25.0,31.0,608.0
1288,2015-05-06,2015,5,6,25.0,23.0,17.0,602.0
1289,2015-05-07,2015,5,7,23.0,19.0,33.0,616.0
1290,2015-05-08,2015,5,8,19.0,19.0,31.0,628.0
1291,2015-05-09,2015,5,9,19.0,16.0,24.0,636.0
1292,2015-05-10,2015,5,10,16.0,26.0,26.0,636.0
1293,2015-05-11,2015,5,11,26.0,23.0,30.0,643.0
1294,2015-05-12,2015,5,12,23.0,26.0,30.0,647.0
1295,2015-05-13,2015,5,13,26.0,29.0,20.0,638.0
1296,2015-05-14,2015,5,14,29.0,12.0,34.0,660.0
1297,2015-05-15,2015,5,15,12.0,31.0,23.0,652.0
1298,2015-05-16,2015,5,16,31.0,10.0,24.0,666.0
1299,2015-05-17,2015,5,17,10.0,23.0,22.0,665.0
1300,2015-05-18,2015,5,18,23.0,10.0,20.0,675.0
1301,2015-05-19,2015,5,19,10.0,17.0,23.0,681.0
1302,2015-05-20,2015,5,20,17.0,27.0,10.0,664.0
1303,2015-05-21,2015,5,21,27.0,27.0,15.0,652.0
1304,2015-05-22,2015,5,22,27.0,24.0,19.0,647.0
1305,2015-05-23,2015,5,23,24.0,14.0,10.0,643.0
1306,2015-05-24,2015,5,24,14.0,28.0,11.0,626.0
1307,2015-05-25,2015,5,25,28.0,24.0,25.0,627.0
1308,2015-05-26,2015,5,26,24.0,31.0,26.0,622.0
1309,2015-05-27,2015,5,27,31.0,24.0,27.0,625.0
1310,2015-05-28,2015,5,28,24.0,16.0,22.0,631.0
1311,2015-05-29,2015,5,29,16.0,11.0,19.0,639.0
1312,2015-05-30,2015,5,30,11.0,15.0,27.0,651.0
1313,2015-05-31,2015,5,31,15.0,6.0,29.0,674.0
1314,2015-06-01,2015,6,1,6.0,22.0,28.0,680.0
1315,2015-06-02,2015,6,2,22.0,7.0,23.0,696.0
1316,2015-06-03,2015,6,3,7.0,17.0,22.0,701.0
1317,2015-06-04,2015,6,4,17.0,31.0,23.0,693.0
1318,2015-06-05,2015,6,5,31.0,17.0,16.0,692.0
1319,2015-06-06,2015,6,6,17.0,33.0,26.0,685.0
1320,2015-06-07,2015,6,7,33.0,31.0,12.0,666.0
1321,2015-06-08,2015,6,8,31.0,24.0,13.0,655.0
1322,2015-06-09,2015,6,9,24.0,26.0,32.0,661.0
1323,2015-06-10,2015,6,10,26.0,30.0,28.0,659.0
1324,2015-06-11,2015,6,11,30.0,30.0,27.0,656.0
1325,2015-06-12,2015,6,12,30.0,20.0,10.0,646.0
1326,2015-06-13,2015,6,13,20.0,34.0,5.0,617.0
1327,2015-06-14,2015,6,14,34.0,23.0,7.0,601.0
1328,2015-06-15,2015,6,15,23.0,24.0,11.0,588.0
1329,2015-06-16,2015,6,16,24.0,22.0,20.0,586.0
1330,2015-06-17,2015,6,17,22.0,20.0,27.0,593.0
1331,2015-06-18,2015,6,18,20.0,23.0,26.0,596.0
1332,2015-06-19,2015,6,19,23.0,10.0,19.0,605.0
1333,2015-06-20,2015,6,20,10.0,15.0,11.0,601.0
1334,2015-06-21,2015,6,21,15.0,19.0,22.0,604.0
1335,2015-06-22,2015,6,22,19.0,10.0,15.0,609.0
1336,2015-06-23,2015,6,23,10.0,11.0,14.0,612.0
1337,2015-06-24,2015,6,24,11.0,25.0,14.0,601.0
